timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:14:42.914, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.924, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.924, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.925, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.925, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.935, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.935, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.935, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.935, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.945, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.945, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.945, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.945, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.955, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.955, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.955, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.955, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.965, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.965, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.965, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.966, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.976, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.976, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.976, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.976, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.986, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.986, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.986, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.986, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.996, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.996, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.996, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.996, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.006, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.006, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.006, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.006, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.017, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.017, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.017, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.017, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.027, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.027, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.027, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.027, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.037, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.037, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.037, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.037, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.047, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.047, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.047, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.047, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.058, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.058, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.058, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.058, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.068, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.068, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.068, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.068, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.078, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.078, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.078, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.078, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.088, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.088, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.088, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.088, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.099, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.099, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.099, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.099, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.109, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.109, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.109, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.109, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.119, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.119, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.119, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.119, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.129, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.129, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.129, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.129, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.140, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.140, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.140, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:43.140, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:43.150, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:43.150, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:43.150, 2, 40960, 575, 17911, 22473
