timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:25:12.481, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.481, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.481, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.481, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.491, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.491, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.491, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.491, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.501, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.501, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.501, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.501, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.511, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.511, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.511, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.511, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.521, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.522, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.522, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.522, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.532, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.532, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.532, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.532, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.542, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.542, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.542, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.542, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.552, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.552, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.552, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.552, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.562, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.562, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.563, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.563, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.573, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.573, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.573, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.573, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.583, 0, 40960, 575, 12405, 27979
